user_name,score,date,text,sentiment,time
Ingrid Oliveira,1,27/05/2024,Estou a três dias tentando fazer uma transferência mais o app não valida minha identidade e fica pedindo inúmeras vezes pra fazer a biometria. Como que trabalha desse jeito. impossível. Tivesse menos estrela daria,-0.87,7.298
Leda Ferreira Brandão,5,27/05/2024,Ótimo esse banco virtual. Amo a maquininha da ton,0.8,3.152
Tauana Santos,5,26/05/2024,super fácil e prática e juros super baixo,0.9,2.674
HELIO BARBOSA,2,26/05/2024,Ñ gostei do App,0.8,2.039
José Ademir Alves,5,26/05/2024,Show de bola cara muito bom 👍,0.5,2.453
Jan Souza,5,26/05/2024,Excelente,0.8,1.776
Nilson Cesar,1,26/05/2024,Muito ruim muito juros no débito e difícil de configurar sem falar nos juros altos do crédito não recomendo,-0.9,4.918
Jose Cerqueira,5,26/05/2024,é una ótima opção oara quem deseja aumentar seus ganhos. renda extra. o qye orecuso oara conseguir um crescimento e ser útil a ton,0.9,5.727
Calebi Amatuzi,1,26/05/2024,Muito ruim o aplicativo quando eu tento transferir algum dinheiro o dinheiro fica travado e é muito ruim ele,-0.9,4.379
Amannda Karollaynny,1,26/05/2024,"Péssimo banco, bloqueia seu dinheiro do nada e nem te deixe acessar o aplicativo pra tentar recuperar, é golpe",-0.97,4.994
Joao Alef Araujo,5,26/05/2024,Fida de mais,-0.5,2.194
Ana da Silva Carneiro Carvalho,5,26/05/2024,gostei muito,0.8,2.051
Wellington Boaventura De Andrade,5,26/05/2024,Super Recomendo,0.0,1.988
rai Fe399,3,26/05/2024,Ésta muito ruim não consigo entrar na minha conta de acesso com minha senha é não consigo fazer outra recuperar senha nova o que fazer mandei um contato ou email de contato precisando sabe o que está acontecendo,-0.89,6.603
Hellianay Constantino De Oliveira,5,26/05/2024,ótima aquisição,0.8,2.053
Andre Pereira,1,26/05/2024,"Comprei o plano top e tô pagando as taxas mais altas pq tem uma meta de 2000,00 mil por mês em vendas que eu não cumpri. Absurdo isso",-0.81,6.318
Kauane Vitória,5,26/05/2024,ótimo,0.8,1.785
̶L̶ ̶E̶ ̶N̶ ̶D̶ ̶A̶ ̶R̶ ̶I̶ ̶Ø̶,1,26/05/2024,"Já até migrei para outro banco , sempre gostei do Ton , mais ultimamente só trava , trava completamente mesmo , eu não sei oq está acontecendo , mais eu nunca mais entro nesse banco .",-0.64,6.523
Lucidalva Mendes Costa,1,26/05/2024,Aplicativo fica MUITO lento demora muito para abrir,-0.9,3.232
Sibele Alves,5,26/05/2024,Ok,0.0,1.625
Rosimeire Batista,1,25/05/2024,Aplicativo congelado na tela de boas vindas a 90 dias. Não consigo acessar o app.,-0.8,4.482
Jose Heleno,5,25/05/2024,Nota 10,0.8,1.817
Ercilia Néves,5,25/05/2024,Excelente didática,0.8,2.002
Risomara Carvalho,5,25/05/2024,eu estou amando,0.8,2.093
Ivan Assis,5,25/05/2024,muito boa excelente,0.98,2.034
Marlos Costa,1,25/05/2024,"app pediu autorização do aparelho mas não funciona, impossibilitando o uso e valores recebidos estão presos.",-0.85,4.57
Valber Dantas,5,25/05/2024,a melhor perfeita.,0.0,2.202
Sheyson Ray,1,25/05/2024,"O aplicativo fica dando erro (email ou senha incorretos) quando coloco o email e a senha que estão certos. Detalhe, quando resolvo o problema (fazendo outra senha), em alguns dias ele faz a mesma coisa.",-0.67,7.158
Eduardo Domingos,1,25/05/2024,Aplicativo não quer nem fazer o cadastro e pelo que vi em outros comentários errei na escolha de ter adquirido seus serviços,-0.83,4.83
Daniele Lobo,5,25/05/2024,maravilha,0.9,1.802
Amanda Lima,1,25/05/2024,"O app pediu para completar o cadastro, enviei fotos de doc, e selfie foi para analize o cadastro e nao foi aprovado, até entao estava tudo normal no app, entrei em contato e me disseram que eu precisava fazer um novo cadastro e fazer uma transferência de titularidade, enfim fiz novamente negado.Meu app esta completamente bloqueado nao consigo fazer nada por ele, o valor das minhas vendas pelas maquinas preciso entrar em contato para solicitar transferência, se soubesse disso NÃO teria comprado.",-0.87,14.347
Rafael Domingos,3,25/05/2024,"Vendi por quase 3 anos, melhor máquina que já tive, gostava muito das taxas e do suporte quando precisei. De repente não consigo mais transferir minhas vendas e estão pedindo uma procuração pública, custa acima de 300,00 reias ao invés de uma simples, para continuar vendendo pois uso no cpnj da minha esposa. Infelizmente vou parar de vender.",-0.63,11.186
Isabel Martinez,1,25/05/2024,"Mas que péssimo está máquina, não estou conseguindo fazer as transferências para minha conta, com o dinheiro travado e nada que vai e ninguém resolve.",-0.98,5.505
Isaac Freire,5,25/05/2024,excelente,0.8,1.797
Michael Douglas Nascimento,5,25/05/2024,muito bom garantir sempre uma renda extra,0.8,2.633
Wellington Terra de Carvalho,5,25/05/2024,top demais!!,-0.5,2.174
Walas Rodrigues,5,25/05/2024,app é muito bom. muito fluido sem travamento,0.8,2.695
Fabyanno Delamare,1,25/05/2024,Muito inútil,-0.99,2.326
bruna Freitas santos,5,25/05/2024,muito bom dinheiro rápido,0.9,2.053
Eronildo Menezes,5,25/05/2024,É uma Hotmail oportunidade pra nossos negócios,0.8,2.871
Francisco Carlos,5,25/05/2024,muito Boa indico,0.5,2.224
Lêssa Haggai,1,25/05/2024,Não consigo usar o Tão ton. O app fecha todas as vezes,-0.8,3.293
paulo costa,5,25/05/2024,muito bom app,0.8,1.988
Aline Oliveira Ayres,5,25/05/2024,Excelente muito agradável,0.8,2.283
Raniely Feitosa,3,25/05/2024,"vou coloca três estrelas porq comecei agora, vamo vê daqui pra frente",0.5,3.952
Jefferson aleixo,1,25/05/2024,Não consigo usar o tap ton,-0.5,2.448
Samuel Adelino,5,25/05/2024,Otimo,0.8,1.766
edson Júnior,1,25/05/2024,O app literalmente nao funciona,-0.99,2.399
Gisele duarte,5,24/05/2024,a melhor máquina do mercado brasileiro 🥰,0.8,2.675
Victor Barthel de Freitas,2,24/05/2024,"Aplicativo sem nenhuma instabilidade , não consigo fazer uma operação nele sem ficar uma eternidade carregando e depois dar erro. Já desinstalei e instalei como orientado pelo suporte e nada.",-0.83,7.127
Kelli Costa,5,24/05/2024,"Máquina de ótima qualidade, uso e super indico. Tive assistência técnica rápida quando precisei. Ótima oportunidade de fazer o negócio crescer.",0.99,5.793
Keliane Meireles,5,24/05/2024,ótimo,0.8,1.779
Leidiene Lima Santos,5,24/05/2024,muito bom,0.99,1.858
Vinícius Soares (24/10/2023),5,24/05/2024,é um ótimo aplicativo funciona super bem,0.8,2.634
luciano veriano,5,24/05/2024,bom demais,0.9,1.967
Cristianny Bahia,1,24/05/2024,"Esse aplicativo só me dá dor de cabeça, sempre é um problema, aff.",-0.85,3.766
Ronaldo Sales,5,24/05/2024,Muito bom,0.98,1.872
João Sann,5,24/05/2024,muito bom,1.0,1.855
Amanda Sousa,5,24/05/2024,não tem melhor,-0.5,2.204
Mel Costa,5,24/05/2024,super recomendo,0.8,1.855
Oliver Wiesel,1,24/05/2024,O dinheiro simplesmente sumiu após a venda! Esperei 3 dias e o dinheiro n apareceu!,-0.9,4.171
Paulo Adriano,5,24/05/2024,"Após minha reclamação, foi resolvido o problema de envio dos documentos para Ton. Obrigado!",0.8,4.154
Assessoria,1,24/05/2024,esse banco rouba seu dinheiro.. leia direito os termos de adesão da conta pois eles te roubam no direito deles ainda... me roubaram 5 mil reais e o argumento é que aceitei os termos na abertura da conta e que vão devolver meu dinheiro só depois de 120 dias após a análise interna deles... sendo que eu mandei dinheiro da minha conta picpay pra o aplicativo deles ton... não sei que analise é essa pra eles segurar meu dinheiro por 120 dias... isso se vão devolver depois de 120 dias duvido né...,-0.99,14.987
Darlan Barros2,5,24/05/2024,top,0.0,7.23
Edgley Sousa,4,24/05/2024,maquina apartir da t2 funciona bem. pra ficar melhor o sinal de dados moveis precisa conectar em todas as áreas.,0.5,4.487
Ernesto von manstein leão maia Manstein,1,24/05/2024,Nunca chega por telefone o código desinstalando,-0.8,3.047
Cleomar evangelista da silva,5,24/05/2024,ótimo,0.9,1.759
wesley pereira dos santos,5,24/05/2024,Top,0.0,19.549
meu amor,5,24/05/2024,Muito bom essa máquina pode confia,0.98,2.521
Telzinha Pacheco,5,24/05/2024,Foi. Muito. Difícil. Mais. Deu. Certo. Graças a. Deus.,0.2,4.188
Ivandre Cruz,1,24/05/2024,"Difícil em @seliganoton , mais uma sexta feira e, essa p.... de maquina Não funciona. Nem no chip e nem wi fi... Erro de Comunicação. Fica a fica, quase todos finais de semana, essa maquina PARA, culpam as operadoras, e no wi fi, pq Não funciona? Vendem a maquina, ganham nas operações e Não tem qualidade nas presteza do serviço. Péssimo, fica a dica para quem esta pensando na @seliganoton .",-0.93,13.319
Bruno Favacho Souza Bruno,4,24/05/2024,"tirando as taxas que subiram bastante, é bom.",0.5,2.884
RAFAEL RAMOS,1,24/05/2024,"não consigo abrir uma conta no tom, por isso fico preso nas transferências e não tenho direito a ter um pix . vc entra em contato eles informam que vão abrir a conta e nunca abre. só não parei de usar por paguei pela máquina então vou usar , mas já entrou fechando com outra aí deve encostar está máquina.",-0.79,10.03
Jailson Duarte,5,24/05/2024,quero fazer também Pix,0.5,2.102
AlbericoLuiz,4,24/05/2024,se poder se m rápido no débito,0.3,2.593
Maria Edilde Nunes,5,24/05/2024,Muito boa,0.99,1.805
Regenilson Souza,5,24/05/2024,ótimo,0.8,2.033
Edelcio Servilha,5,24/05/2024,muito bom,1.0,1.849
Silezio Marques,1,24/05/2024,"Se pudesse dar zero seria a nota ideal, super decepcionado horrível mesmo, não te atendem dando explicação, porq o seu dinheiro está retido. Que nojo .",-0.94,6.044
Luciele Sena,3,24/05/2024,KçhZj M5g,-0.5,2.643
INSTALADORA ELÉTRICA TERREM,1,24/05/2024,"Aplicativo bagunçado no meu cadastro nem a opção Pix liberou ainda comprei a máquina mais top de linha e quero só ver quando ela chegar se vou conseguir cobrar por Pix direto na máquina. Sem contar o suporte ""humanizado"" que te responde igual um robô com frases prontas. A ton nem de perto se parece com a Stone que dá um show nesse quesito",-0.69,11.155
Kedianeassis Nany,5,24/05/2024,ótimo,0.8,1.829
Tatiany Oliveira,5,24/05/2024,muito bom,1.0,1.923
Rafael Domingues,1,24/05/2024,Fecha sozinho,-0.8,2.241
Renner,3,24/05/2024,"O app é bom, mas...está muito lento a demora para o atendimento ao meus clientes. Quando vou efetuar pagamentos com o tapton o app fecha, e tenho que reabrir digitar tudo de novo e para alguém que tem o faturamento de 10.000,00, por mês e meu estabelecimento fica lotado acaba que complica meu atendimento e ao meu cliente, espero que resolva.",-0.72,11.977
Wedson Luiz Alves,5,24/05/2024,Bom de mas,0.4,1.906
Maria Tereza Santos Silva,5,24/05/2024,eu tomei a suspeita de falar mas eu amo Tom tá sou bem feliz já trabalho com ela,0.8,3.752
Click7 Multisevice,1,23/05/2024,"depois da atualização o aplicativo parou de funcionar, ja perdi duas vendas, se perder mais uma sairei da ton",-0.92,4.918
Lineide Moura,5,23/05/2024,"Super indico a ton, top 10.",0.8,2.568
Lurdes Rodrigues,1,23/05/2024,"Não tenho como opinar positivamente, pois o app nunca abriu no meu celular tenho que usar pelo celular dos outros. Um absurdo.",-0.8,5.083
Maycon douglas de Sousa Ataides Gomes de Ataides,5,23/05/2024,Satisfacción em usa os Serviços da TON.,0.8,2.926
Angel Rosa,2,23/05/2024,A minha máquina simplesmente pegou fogo do nada sozinha e sem estar conectada a um carregador .,-0.8,4.453
Lucia Maria,2,23/05/2024,"Fiquei um tempo sem usar a maquininha, depois de um tempo tentei entrar no aplicativo e está dando conta inativa e não consigo entrar,ja pedi ajuda pelo ZAP e não adianta nada.",-0.67,6.83
Vinicius K,1,23/05/2024,O app está horrível muito lento,-0.99,2.706
Victor Nascimento,1,23/05/2024,"Depois da atualização , o meu APP tá dando erro no silfe",-0.8,3.348
paulo mota,5,23/05/2024,App muito prático e ótimo manuseio,0.8,2.636
Airton Nardelli Junior,1,23/05/2024,"NÃO PERCA SEU TEMPO E DINHEIRO COM ESSA MAQUINA. Chat não serve para nada. Só enrolam você. Estou a 2 semanas tentando liberar o cadastro para poder enfim usar a máquina que comprei, mas não vai pra frente. No chat não explicam nada e só enrolam. Estão perdendo pra Stelo no atendimento. Vergonha. Hoje (23/05/24) indeferiram meu cadastro. Como já passou 7 dias da compra, não consigo pedir meu dinheiro de volta. Perdi dinheiro e tempo, achando que a Stone era diferente.",-0.98,15.003
César Furtado,1,23/05/2024,"Horrível não funciona, não indico a ninguém",-0.99,3.102
Paula baia Baia,5,23/05/2024,ótimo muito bom,0.98,1.971
Irineu Francinaldo Bezerra surdo,4,23/05/2024,Boa tarde,0.0,1.838
Raimundo Reis,5,23/05/2024,Bom otimo,0.8,2.075
Jefferson Diniz,2,23/05/2024,"App lento demais, final de semana então nem se fala. Pagar contas ou fazer transferência pix demora muito.",-0.72,4.646
Malu Castro,5,23/05/2024,Maravilhosa,0.9,2.001
Larissa Siqueira,1,23/05/2024,"O que houve com o aplicativo minhas vendas não estão sendo transferidas, o dinheiro fica preso, e não consigo suporte nenhum.",-0.8,5.113
Carvalho Muniz,1,23/05/2024,App péssimo não deixou eu apagar minhas chaves pix... horrível não recomendo,-0.99,3.969
Ariana Moraes,5,23/05/2024,uso a Ton faz 2 anos a Ton 2 com chip e não tive nem uma surpresa as taxa são as mesmas não preciso nem passar para os meus clientes tipo acréscimo acho isso uma falta de respeito.,-0.81,7.157
Ismailson de jesus Azevedo carneiro,5,23/05/2024,É uma excelente oportunidade.,0.8,2.187
Roberto Esperança,4,23/05/2024,Melhor makna de venda,0.0,2.128
Muriel Mumuzinho,5,23/05/2024,top,0.0,7.528
Emmanuel Henrique,1,23/05/2024,"Estou demorando para ver um extrato e fazer um Pix cerca de 15 min! O app não está funcionando, lento muito lento quando não trava! Pós venda deixa a desejar, pra vender o produto, eles me ligaram, eu falei com um humano, pra resolver um problema me passam um telefone onde você fala com um robô de respostas automáticas! Ou seja não consigo resolver nada!",-0.82,11.055
Tauan Borges Pereira,5,23/05/2024,legal,0.5,1.531
Raylson Da Silva Marques,2,23/05/2024,"Olá , app bimoteria digital ou impressão digital no reconhecer , atendimento app em breve bimoteria digital no segurança",0.5,4.617
Lene Souza,5,23/05/2024,muito bom trabalhar com a ton eu acho melhor e muito bom,0.9,3.04
Lucas Fernandes,3,23/05/2024,O aplicativo não quer cadastrar o aparelho celular.,-0.8,3.087
AIRAN PINHEIRO,5,23/05/2024,"O app e ótimo, mas depois que troquei meu smartphone por um moto Edge 50 pro só o app da tom ficou extremamente lento, programadores por gentileza arrumem. Grato desde já..",0.8,6.471
Vilma Aparecida dos santos,5,23/05/2024,Ótimo maravilhosa,0.99,2.349
Ivani De Moraes,1,23/05/2024,Boa noite esse aplicativo é péssimo não consigo usar ele no meu celular q é Android somente no iphone da minha filha não abre o aplicativo de jeito nenhum já fiz de tudo q me indicaram e nada,-0.89,6.888
Railda Maria,1,23/05/2024,Dá para melhorar ✅,0.2,2.292
romulo souza,5,23/05/2024,a máquina é excelente,0.8,2.096
David Dunzer,5,22/05/2024,Taxas justas e atendimento de excelência. Indico a todos!,0.9,3.367
Jane Aprigio,5,22/05/2024,ótima estou adorando,0.8,2.311
Roberta Mesquita,5,22/05/2024,ótimo,0.8,1.679
Alafy Fernandes,1,22/05/2024,Muito lento o app demora de mais pra abrir as funções e não e por conta do celular por que outros apps funcionao normal só esse que dá problema e vejo todos reclamando disso,-0.71,6.334
André Ferreira dos Santos Ferreira dos Santos,5,22/05/2024,bom,0.8,1.805
Francisxo eriky Torres delfibo,5,22/05/2024,Bom,0.8,1.795
