user_name,score,date,text,sentiment,time
Ingrid Oliveira,1,27/05/2024,Estou a três dias tentando fazer uma transferência mais o app não valida minha identidade e fica pedindo inúmeras vezes pra fazer a biometria. Como que trabalha desse jeito. impossível. Tivesse menos estrela daria,-0.7,0.64
Leda Ferreira Brandão,5,27/05/2024,Ótimo esse banco virtual. Amo a maquininha da ton,0.0,1.278
Tauana Santos,5,26/05/2024,super fácil e prática e juros super baixo,0.7,0.974
HELIO BARBOSA,2,26/05/2024,Ñ gostei do App,-0.9,0.969
José Ademir Alves,5,26/05/2024,Show de bola cara muito bom 👍,0.8,0.953
Jan Souza,5,26/05/2024,Excelente,0.25,0.781
Nilson Cesar,1,26/05/2024,Muito ruim muito juros no débito e difícil de configurar sem falar nos juros altos do crédito não recomendo,-0.7,1.659
Jose Cerqueira,5,26/05/2024,é una ótima opção oara quem deseja aumentar seus ganhos. renda extra. o qye orecuso oara conseguir um crescimento e ser útil a ton,-0.5,0.627
Calebi Amatuzi,1,26/05/2024,Muito ruim o aplicativo quando eu tento transferir algum dinheiro o dinheiro fica travado e é muito ruim ele,-0.8,1.587
Amannda Karollaynny,1,26/05/2024,"Péssimo banco, bloqueia seu dinheiro do nada e nem te deixe acessar o aplicativo pra tentar recuperar, é golpe",-0.9,1.751
Joao Alef Araujo,5,26/05/2024,Fida de mais,-0.6,0.853
Ana da Silva Carneiro Carvalho,5,26/05/2024,gostei muito,0.0,0.749
Wellington Boaventura De Andrade,5,26/05/2024,Super Recomendo,0.5,0.793
rai Fe399,3,26/05/2024,Ésta muito ruim não consigo entrar na minha conta de acesso com minha senha é não consigo fazer outra recuperar senha nova o que fazer mandei um contato ou email de contato precisando sabe o que está acontecendo,-0.8,0.644
Hellianay Constantino De Oliveira,5,26/05/2024,ótima aquisição,0.1,0.788
Andre Pereira,1,26/05/2024,"Comprei o plano top e tô pagando as taxas mais altas pq tem uma meta de 2000,00 mil por mês em vendas que eu não cumpri. Absurdo isso",-0.6,0.645
Kauane Vitória,5,26/05/2024,ótimo,0.2,0.638
̶L̶ ̶E̶ ̶N̶ ̶D̶ ̶A̶ ̶R̶ ̶I̶ ̶Ø̶,1,26/05/2024,"Já até migrei para outro banco , sempre gostei do Ton , mais ultimamente só trava , trava completamente mesmo , eu não sei oq está acontecendo , mais eu nunca mais entro nesse banco .",-0.8,0.634
Lucidalva Mendes Costa,1,26/05/2024,Aplicativo fica MUITO lento demora muito para abrir,-0.8,1.21
Sibele Alves,5,26/05/2024,Ok,0.2,0.608
Rosimeire Batista,1,25/05/2024,Aplicativo congelado na tela de boas vindas a 90 dias. Não consigo acessar o app.,-0.7,1.676
Jose Heleno,5,25/05/2024,Nota 10,0.0,0.656
Ercilia Néves,5,25/05/2024,Excelente didática,0.2,0.766
Risomara Carvalho,5,25/05/2024,eu estou amando,0.6,0.816
Ivan Assis,5,25/05/2024,muito boa excelente,0.5,0.789
Marlos Costa,1,25/05/2024,"app pediu autorização do aparelho mas não funciona, impossibilitando o uso e valores recebidos estão presos.",-0.8,1.627
Valber Dantas,5,25/05/2024,a melhor perfeita.,0.5,0.774
Sheyson Ray,1,25/05/2024,"O aplicativo fica dando erro (email ou senha incorretos) quando coloco o email e a senha que estão certos. Detalhe, quando resolvo o problema (fazendo outra senha), em alguns dias ele faz a mesma coisa.",-0.8,0.633
Eduardo Domingos,1,25/05/2024,Aplicativo não quer nem fazer o cadastro e pelo que vi em outros comentários errei na escolha de ter adquirido seus serviços,-0.4,1.756
Daniele Lobo,5,25/05/2024,maravilha,0.2,0.728
Amanda Lima,1,25/05/2024,"O app pediu para completar o cadastro, enviei fotos de doc, e selfie foi para analize o cadastro e nao foi aprovado, até entao estava tudo normal no app, entrei em contato e me disseram que eu precisava fazer um novo cadastro e fazer uma transferência de titularidade, enfim fiz novamente negado.Meu app esta completamente bloqueado nao consigo fazer nada por ele, o valor das minhas vendas pelas maquinas preciso entrar em contato para solicitar transferência, se soubesse disso NÃO teria comprado.",-0.6,0.713
Rafael Domingos,3,25/05/2024,"Vendi por quase 3 anos, melhor máquina que já tive, gostava muito das taxas e do suporte quando precisei. De repente não consigo mais transferir minhas vendas e estão pedindo uma procuração pública, custa acima de 300,00 reias ao invés de uma simples, para continuar vendendo pois uso no cpnj da minha esposa. Infelizmente vou parar de vender.",-0.5,0.676
Isabel Martinez,1,25/05/2024,"Mas que péssimo está máquina, não estou conseguindo fazer as transferências para minha conta, com o dinheiro travado e nada que vai e ninguém resolve.",-0.7,0.602
Isaac Freire,5,25/05/2024,excelente,0.2,0.68
Michael Douglas Nascimento,5,25/05/2024,muito bom garantir sempre uma renda extra,0.2,0.941
Wellington Terra de Carvalho,5,25/05/2024,top demais!!,0.5,0.718
Walas Rodrigues,5,25/05/2024,app é muito bom. muito fluido sem travamento,0.0,1.042
Fabyanno Delamare,1,25/05/2024,Muito inútil,-0.5,0.867
bruna Freitas santos,5,25/05/2024,muito bom dinheiro rápido,0.5,0.792
Eronildo Menezes,5,25/05/2024,É uma Hotmail oportunidade pra nossos negócios,-0.3,1.159
Francisco Carlos,5,25/05/2024,muito Boa indico,0.2,0.878
Lêssa Haggai,1,25/05/2024,Não consigo usar o Tão ton. O app fecha todas as vezes,-0.8,1.334
paulo costa,5,25/05/2024,muito bom app,0.7,0.84
Aline Oliveira Ayres,5,25/05/2024,Excelente muito agradável,0.5,0.867
Raniely Feitosa,3,25/05/2024,"vou coloca três estrelas porq comecei agora, vamo vê daqui pra frente",-0.2,1.485
Jefferson aleixo,1,25/05/2024,Não consigo usar o tap ton,0.0,0.965
Samuel Adelino,5,25/05/2024,Otimo,0.2,0.831
edson Júnior,1,25/05/2024,O app literalmente nao funciona,-0.8,1.161
Gisele duarte,5,24/05/2024,a melhor máquina do mercado brasileiro 🥰,0.9,0.983
Victor Barthel de Freitas,2,24/05/2024,"Aplicativo sem nenhuma instabilidade , não consigo fazer uma operação nele sem ficar uma eternidade carregando e depois dar erro. Já desinstalei e instalei como orientado pelo suporte e nada.",-0.8,0.695
Kelli Costa,5,24/05/2024,"Máquina de ótima qualidade, uso e super indico. Tive assistência técnica rápida quando precisei. Ótima oportunidade de fazer o negócio crescer.",0.8,0.591
Keliane Meireles,5,24/05/2024,ótimo,0.5,0.77
Leidiene Lima Santos,5,24/05/2024,muito bom,0.5,0.747
Vinícius Soares (24/10/2023),5,24/05/2024,é um ótimo aplicativo funciona super bem,0.6,1.125
luciano veriano,5,24/05/2024,bom demais,0.5,0.7
Cristianny Bahia,1,24/05/2024,"Esse aplicativo só me dá dor de cabeça, sempre é um problema, aff.",-0.7,1.419
Ronaldo Sales,5,24/05/2024,Muito bom,0.5,0.72
João Sann,5,24/05/2024,muito bom,0.2,0.702
Amanda Sousa,5,24/05/2024,não tem melhor,-0.5,0.84
Mel Costa,5,24/05/2024,super recomendo,0.5,0.769
Oliver Wiesel,1,24/05/2024,O dinheiro simplesmente sumiu após a venda! Esperei 3 dias e o dinheiro n apareceu!,-0.8,1.543
Paulo Adriano,5,24/05/2024,"Após minha reclamação, foi resolvido o problema de envio dos documentos para Ton. Obrigado!",0.6,1.464
Assessoria,1,24/05/2024,esse banco rouba seu dinheiro.. leia direito os termos de adesão da conta pois eles te roubam no direito deles ainda... me roubaram 5 mil reais e o argumento é que aceitei os termos na abertura da conta e que vão devolver meu dinheiro só depois de 120 dias após a análise interna deles... sendo que eu mandei dinheiro da minha conta picpay pra o aplicativo deles ton... não sei que analise é essa pra eles segurar meu dinheiro por 120 dias... isso se vão devolver depois de 120 dias duvido né...,-0.8,0.8
Darlan Barros2,5,24/05/2024,top,-0.5,0.753
Edgley Sousa,4,24/05/2024,maquina apartir da t2 funciona bem. pra ficar melhor o sinal de dados moveis precisa conectar em todas as áreas.,0.5,1.606
Ernesto von manstein leão maia Manstein,1,24/05/2024,Nunca chega por telefone o código desinstalando,-0.6,1.135
Cleomar evangelista da silva,5,24/05/2024,ótimo,0.5,0.654
wesley pereira dos santos,5,24/05/2024,Top,-0.1,0.696
meu amor,5,24/05/2024,Muito bom essa máquina pode confia,-0.5,1.107
Telzinha Pacheco,5,24/05/2024,Foi. Muito. Difícil. Mais. Deu. Certo. Graças a. Deus.,0.0,1.593
Ivandre Cruz,1,24/05/2024,"Difícil em @seliganoton , mais uma sexta feira e, essa p.... de maquina Não funciona. Nem no chip e nem wi fi... Erro de Comunicação. Fica a fica, quase todos finais de semana, essa maquina PARA, culpam as operadoras, e no wi fi, pq Não funciona? Vendem a maquina, ganham nas operações e Não tem qualidade nas presteza do serviço. Péssimo, fica a dica para quem esta pensando na @seliganoton .",-0.8,0.718
Bruno Favacho Souza Bruno,4,24/05/2024,"tirando as taxas que subiram bastante, é bom.",0.2,1.146
RAFAEL RAMOS,1,24/05/2024,"não consigo abrir uma conta no tom, por isso fico preso nas transferências e não tenho direito a ter um pix . vc entra em contato eles informam que vão abrir a conta e nunca abre. só não parei de usar por paguei pela máquina então vou usar , mas já entrou fechando com outra aí deve encostar está máquina.",-0.6,0.662
Jailson Duarte,5,24/05/2024,quero fazer também Pix,0.2,0.806
AlbericoLuiz,4,24/05/2024,se poder se m rápido no débito,-0.5,1.044
Maria Edilde Nunes,5,24/05/2024,Muito boa,0.5,0.704
Regenilson Souza,5,24/05/2024,ótimo,0.4,0.657
Edelcio Servilha,5,24/05/2024,muito bom,0.5,0.73
Silezio Marques,1,24/05/2024,"Se pudesse dar zero seria a nota ideal, super decepcionado horrível mesmo, não te atendem dando explicação, porq o seu dinheiro está retido. Que nojo .",-0.9,0.641
Luciele Sena,3,24/05/2024,KçhZj M5g,-0.2,1.021
INSTALADORA ELÉTRICA TERREM,1,24/05/2024,"Aplicativo bagunçado no meu cadastro nem a opção Pix liberou ainda comprei a máquina mais top de linha e quero só ver quando ela chegar se vou conseguir cobrar por Pix direto na máquina. Sem contar o suporte ""humanizado"" que te responde igual um robô com frases prontas. A ton nem de perto se parece com a Stone que dá um show nesse quesito",0.0,0.785
Kedianeassis Nany,5,24/05/2024,ótimo,0.2,0.692
Tatiany Oliveira,5,24/05/2024,muito bom,0.5,0.701
Rafael Domingues,1,24/05/2024,Fecha sozinho,-0.8,0.899
Renner,3,24/05/2024,"O app é bom, mas...está muito lento a demora para o atendimento ao meus clientes. Quando vou efetuar pagamentos com o tapton o app fecha, e tenho que reabrir digitar tudo de novo e para alguém que tem o faturamento de 10.000,00, por mês e meu estabelecimento fica lotado acaba que complica meu atendimento e ao meu cliente, espero que resolva.",-0.7,0.731
Wedson Luiz Alves,5,24/05/2024,Bom de mas,-0.1,0.905
Maria Tereza Santos Silva,5,24/05/2024,eu tomei a suspeita de falar mas eu amo Tom tá sou bem feliz já trabalho com ela,0.6,1.48
Click7 Multisevice,1,23/05/2024,"depois da atualização o aplicativo parou de funcionar, ja perdi duas vendas, se perder mais uma sairei da ton",-0.8,1.748
Lineide Moura,5,23/05/2024,"Super indico a ton, top 10.",0.6,1.008
Lurdes Rodrigues,1,23/05/2024,"Não tenho como opinar positivamente, pois o app nunca abriu no meu celular tenho que usar pelo celular dos outros. Um absurdo.",-0.7,0.617
Maycon douglas de Sousa Ataides Gomes de Ataides,5,23/05/2024,Satisfacción em usa os Serviços da TON.,0.4,1.107
Angel Rosa,2,23/05/2024,A minha máquina simplesmente pegou fogo do nada sozinha e sem estar conectada a um carregador .,-0.8,1.513
Lucia Maria,2,23/05/2024,"Fiquei um tempo sem usar a maquininha, depois de um tempo tentei entrar no aplicativo e está dando conta inativa e não consigo entrar,ja pedi ajuda pelo ZAP e não adianta nada.",-0.8,0.644
Vinicius K,1,23/05/2024,O app está horrível muito lento,-0.8,0.931
Victor Nascimento,1,23/05/2024,"Depois da atualização , o meu APP tá dando erro no silfe",-0.5,1.244
paulo mota,5,23/05/2024,App muito prático e ótimo manuseio,0.0,1.021
Airton Nardelli Junior,1,23/05/2024,"NÃO PERCA SEU TEMPO E DINHEIRO COM ESSA MAQUINA. Chat não serve para nada. Só enrolam você. Estou a 2 semanas tentando liberar o cadastro para poder enfim usar a máquina que comprei, mas não vai pra frente. No chat não explicam nada e só enrolam. Estão perdendo pra Stelo no atendimento. Vergonha. Hoje (23/05/24) indeferiram meu cadastro. Como já passou 7 dias da compra, não consigo pedir meu dinheiro de volta. Perdi dinheiro e tempo, achando que a Stone era diferente.",-0.9,0.755
César Furtado,1,23/05/2024,"Horrível não funciona, não indico a ninguém",-0.9,1.062
Paula baia Baia,5,23/05/2024,ótimo muito bom,0.8,0.766
Irineu Francinaldo Bezerra surdo,4,23/05/2024,Boa tarde,0.5,0.688
Raimundo Reis,5,23/05/2024,Bom otimo,0.0,0.771
Jefferson Diniz,2,23/05/2024,"App lento demais, final de semana então nem se fala. Pagar contas ou fazer transferência pix demora muito.",-0.7,1.713
Malu Castro,5,23/05/2024,Maravilhosa,0.2,0.754
Larissa Siqueira,1,23/05/2024,"O que houve com o aplicativo minhas vendas não estão sendo transferidas, o dinheiro fica preso, e não consigo suporte nenhum.",-0.7,1.746
Carvalho Muniz,1,23/05/2024,App péssimo não deixou eu apagar minhas chaves pix... horrível não recomendo,-0.8,1.498
Ariana Moraes,5,23/05/2024,uso a Ton faz 2 anos a Ton 2 com chip e não tive nem uma surpresa as taxa são as mesmas não preciso nem passar para os meus clientes tipo acréscimo acho isso uma falta de respeito.,-0.8,0.649
Ismailson de jesus Azevedo carneiro,5,23/05/2024,É uma excelente oportunidade.,0.8,0.822
Roberto Esperança,4,23/05/2024,Melhor makna de venda,-0.4,0.902
Muriel Mumuzinho,5,23/05/2024,top,0.4,0.63
Emmanuel Henrique,1,23/05/2024,"Estou demorando para ver um extrato e fazer um Pix cerca de 15 min! O app não está funcionando, lento muito lento quando não trava! Pós venda deixa a desejar, pra vender o produto, eles me ligaram, eu falei com um humano, pra resolver um problema me passam um telefone onde você fala com um robô de respostas automáticas! Ou seja não consigo resolver nada!",-0.8,0.704
Tauan Borges Pereira,5,23/05/2024,legal,0.2,0.588
Raylson Da Silva Marques,2,23/05/2024,"Olá , app bimoteria digital ou impressão digital no reconhecer , atendimento app em breve bimoteria digital no segurança",-0.3,1.72
Lene Souza,5,23/05/2024,muito bom trabalhar com a ton eu acho melhor e muito bom,0.6,1.105
Lucas Fernandes,3,23/05/2024,O aplicativo não quer cadastrar o aparelho celular.,-0.8,1.195
AIRAN PINHEIRO,5,23/05/2024,"O app e ótimo, mas depois que troquei meu smartphone por um moto Edge 50 pro só o app da tom ficou extremamente lento, programadores por gentileza arrumem. Grato desde já..",-0.6,0.65
Vilma Aparecida dos santos,5,23/05/2024,Ótimo maravilhosa,0.8,0.793
Ivani De Moraes,1,23/05/2024,Boa noite esse aplicativo é péssimo não consigo usar ele no meu celular q é Android somente no iphone da minha filha não abre o aplicativo de jeito nenhum já fiz de tudo q me indicaram e nada,-0.8,0.614
Railda Maria,1,23/05/2024,Dá para melhorar ✅,-0.5,0.91
romulo souza,5,23/05/2024,a máquina é excelente,0.5,0.727
David Dunzer,5,22/05/2024,Taxas justas e atendimento de excelência. Indico a todos!,0.6,1.214
Jane Aprigio,5,22/05/2024,ótima estou adorando,0.7,0.788
Roberta Mesquita,5,22/05/2024,ótimo,0.25,0.739
Alafy Fernandes,1,22/05/2024,Muito lento o app demora de mais pra abrir as funções e não e por conta do celular por que outros apps funcionao normal só esse que dá problema e vejo todos reclamando disso,0.0,0.622
André Ferreira dos Santos Ferreira dos Santos,5,22/05/2024,bom,0.5,0.632
Francisxo eriky Torres delfibo,5,22/05/2024,Bom,0.5,0.63
